tratamento,gene,HR_interacao,p_interacao,HR_gene_referencia,n,eventos,fdr
chemotherapy,men1,1.1113355696871379,0.16354005999924592,1.0587091688895192,1810,1037,0.7176349129417049
chemotherapy,mtap,1.1063457641319348,0.14095094780550796,0.9274841113013494,1810,1037,0.7176349129417049
chemotherapy,or6a2,0.892725309087247,0.16436627862877495,1.0246966802171908,1810,1037,0.7176349129417049
chemotherapy,prkacg,1.1156604617671735,0.1471446471476949,1.0204777000616363,1810,1037,0.7176349129417049
chemotherapy,prkcq,1.1181138590826205,0.12457141238166256,1.0306699676879414,1810,1037,0.7176349129417049
chemotherapy,prkcz,1.120013206012894,0.11959690008065438,1.003738241133991,1810,1037,0.7176349129417049
chemotherapy,prps2,0.9068555238415686,0.15954801830466975,0.9776116059732362,1810,1037,0.7176349129417049
chemotherapy,setd2,0.8851395977408975,0.1118099977922567,1.063329164055792,1810,1037,0.7176349129417049
chemotherapy,stab2,1.1051838777835192,0.16052015223973515,0.9605937349713732,1810,1037,0.7176349129417049
chemotherapy,shbg,0.881913796963193,0.11893579339390518,0.965062658948982,1810,1037,0.7176349129417049
chemotherapy,star,0.8876437542769526,0.14038631264729562,1.0436476708565638,1810,1037,0.7176349129417049
chemotherapy,akt2,1.1017824864975319,0.1764386822508437,0.9878065535290569,1810,1037,0.7248094513131601
chemotherapy,bmpr1b,0.8559232363309447,0.18008266044523952,0.9883241019652229,1810,1037,0.7248094513131601
chemotherapy,hras,1.106998215046077,0.1706862540631003,0.9946726377911144,1810,1037,0.7248094513131601
chemotherapy,map3k1,0.8863851693916038,0.1676556012933079,0.9933425089261895,1810,1037,0.7248094513131601
chemotherapy,mapk7,1.1116140641882593,0.1823140337658869,1.0524429224395577,1810,1037,0.7248094513131601
chemotherapy,mmp17,0.8977611841887692,0.1799745126778713,1.072148066768352,1810,1037,0.7248094513131601
chemotherapy,smad4,0.9120721817497018,0.1792127348635068,0.9932885706148408,1810,1037,0.7248094513131601
chemotherapy,cyp2c8,0.8730963406018927,0.176278191786866,0.9843086039495831,1810,1037,0.7248094513131601
chemotherapy,ahnak2,1.1051562433817346,0.17261140066343728,1.0432005818998609,1810,1037,0.7248094513131601
chemotherapy,arid2,0.9038120330557707,0.1801852257221439,0.997429393173558,1810,1037,0.7248094513131601
chemotherapy,thada,1.0969020379524814,0.18223242899383463,0.9708187089708392,1810,1037,0.7248094513131601
chemotherapy,rfng,0.9032723887603911,0.18408512440482994,1.023691635025802,1810,1037,0.7259485954351761
