desfecho,gene,HR,IC95_inf,IC95_sup,z,valor_p,concordancia,fdr
Sobrevida global (OS),rps6kb2,1.1308322366223,1.0675398010718,1.1978771621445,4.1839798795133,0.0000286449475120629,0.553683131294856,0.000500263547621384
Sobrevida global (OS),ctcf,1.13237918027978,1.06819053877463,1.20042498167235,4.17557157618009,0.0000297238772721508,0.540788050579981,0.000501206068485577
Sobrevida global (OS),syne1,0.873615510093337,0.819784137681609,0.930981735794524,-4.16388821949823,0.0000312873332421705,0.533187383149388,0.000509983531847379
Sobrevida global (OS),eif4ebp1,1.12624152349503,1.06376051825437,1.1923924111471,4.08251190469248,0.0000445515290972257,0.549453390426794,0.000683518383483835
Sobrevida global (OS),cyp11a1,0.87225315976645,0.816844350687797,0.931420501447955,-4.08158704553569,0.0000447292193690853,0.547378324588384,0.000683518383483835
Sobrevida global (OS),nfkb1,0.886527389402915,0.836410444707645,0.939647295337468,-4.05660832391094,0.0000497904753974566,0.54669199686388,0.000719015371730211
Sobrevida global (OS),mmp11,1.13423080821744,1.06703433915953,1.20565897375235,4.04225297661323,0.0000529400718884783,0.531054419717347,0.000719015371730211
Sobrevida global (OS),ccnb1,1.12777384252724,1.06387741938905,1.19550788155561,4.04072447808847,0.0000532863322661011,0.556941881269727,0.000719015371730211
Sobrevida global (OS),fas,0.874553610020008,0.81949518893569,0.933311173909832,-4.04023979741312,0.0000533965774022027,0.52970990893191,0.000719015371730211
Sobrevida global (OS),ncoa3,1.12591072891609,1.06289822076428,1.19265884985379,4.03585406607522,0.000054404026081836,0.550077799891442,0.000719015371730211
Sobrevida global (OS),hsd17b11,0.88846668443872,0.838479736767224,0.941433662310047,-4.00267206403727,0.0000626310872144814,0.538052389280904,0.000805963201260038
Sobrevida global (OS),maml1,1.12873144080997,1.06329409398177,1.19819593909528,3.97404666109538,0.0000706617105239329,0.527832257805118,0.000885989139646236
Sobrevida global (OS),e2f2,1.12186372193316,1.05939162386564,1.18801978629704,3.93355165213467,0.0000836998423671909,0.569926220774782,0.00102323057293891
Sobrevida global (OS),rdh5,0.87743822084636,0.82144821166005,0.937244515812083,-3.88644093241832,0.000101724664117231,0.538038719015741,0.00121325270130063
Sobrevida global (OS),pdpk1,1.12400217072887,1.0595052633037,1.192425298449,3.87709100387723,0.000105712825642936,0.522370986872525,0.00123079932712847
Sobrevida global (OS),mmp15,1.11534530452745,1.05517931331693,1.17894194155585,3.85833642530752,0.000114161433850948,0.552203928190901,0.00129825444542124
Sobrevida global (OS),tgfb3,0.893617077270398,0.843457551649554,0.946759536656655,-3.81618728981616,0.00013552964701993,0.549777858191102,0.0015062272134715
Sobrevida global (OS),raf1,1.12042466328857,1.05587681097271,1.18891845436859,3.75593552843215,0.000172695150428487,0.539475303057717,0.00187662063465622
Sobrevida global (OS),rps6ka2,0.89366189629224,0.84258171437505,0.947838733335194,-3.74390276936096,0.000181183790144926,0.534721669380616,0.00190000646300885
Sobrevida global (OS),cdk2,1.11901509635687,1.05496388907705,1.18695511651122,3.73917418051806,0.000184625773194779,0.543785859316889,0.00190000646300885
Sobrevida global (OS),akt1,1.11659687966124,1.0538369824873,1.18309436126118,3.73662911511357,0.000186503701890439,0.534485656273245,0.00190000646300885
Sobrevida global (OS),mmp25,0.887704652281163,0.833577959006034,0.945345952550453,-3.71096080119876,0.000206474077913855,0.525831976358483,0.00206052702244643
Sobrevida global (OS),ptpn22,0.886418972550649,0.831585978203086,0.944867536842786,-3.70063519669988,0.000215060462578619,0.516475886054319,0.00210329132401889
Sobrevida global (OS),nr3c1,0.891752996443533,0.839106736738973,0.947702326591373,-3.6900697406465,0.000224192580777055,0.543746054721267,0.00214961121568588
Sobrevida global (OS),dnah11,1.09571149825314,1.04326061978386,1.15079939244028,3.65214670503713,0.000260057238919756,0.529175964457311,0.0024455382659954
Sobrevida global (OS),pten,0.895461544429001,0.843641435281966,0.95046466901329,-3.63035007744066,0.000283037069801435,0.544321814124601,0.00261141749307362
